longitude,latitude,wpd_w_m2,iec_wind_class,hub_height_m
-96.55,26.84,255.68,3,100
-96.5,26.84,248.94,3,100
-96.45,26.84,242.03,3,100
-96.4,26.84,235.22,3,100
-96.35,26.84,229.24,3,100
-96.3,26.84,224.65,3,100
-96.25,26.84,221.05,3,100
-96.2,26.84,216.86,3,100
-96.15,26.84,210.89,3,100
-96.1,26.84,203.62,3,100
-99.15,26.89,217.2,3,100
-99.1,26.89,217.64,3,100
-99.05,26.89,219.05,3,100
-99.0,26.89,218.65,3,100
-98.95,26.89,216.87,3,100
-98.9,26.89,215.76,3,100
-98.85,26.89,216.7,3,100
-98.8,26.89,219.49,3,100
-98.75,26.89,222.94,3,100
-98.7,26.89,226.27,3,100
-98.65,26.89,230.13,3,100
-98.6,26.89,236.24,3,100
-98.55,26.89,244.81,3,100
-98.5,26.89,253.31,3,100
-98.45,26.89,259.77,3,100
-98.4,26.89,265.33,3,100
-98.35,26.89,271.78,3,100
-98.3,26.89,279.05,3,100
-98.25,26.89,286.03,3,100
-98.2,26.89,290.98,3,100
-98.15,26.89,291.23,3,100
-98.1,26.89,284.86,3,100
-98.05,26.89,272.41,3,100
-98.0,26.89,256.15,3,100
-97.95,26.89,238.1,3,100
-97.9,26.89,220.32,3,100
-97.85,26.89,205.94,3,100
-97.8,26.89,197.98,2,100
-97.75,26.89,197.03,2,100
-97.7,26.89,200.99,3,100
-97.65,26.89,207.3,3,100
-97.6,26.89,215.41,3,100
-97.55,26.89,226.27,3,100
-97.5,26.89,239.08,3,100
-97.45,26.89,250.69,3,100
-97.4,26.89,259.08,3,100
-97.35,26.89,264.79,3,100
-97.3,26.89,269.41,3,100
-97.25,26.89,274.35,3,100
-97.2,26.89,279.87,3,100
-97.15,26.89,284.53,3,100
-97.1,26.89,286.37,3,100
-97.05,26.89,285.1,3,100
-97.0,26.89,282.19,3,100
-96.95,26.89,279.05,3,100
-96.9,26.89,276.99,3,100
-96.85,26.89,277.2,3,100
-96.8,26.89,278.66,3,100
-96.75,26.89,278.58,3,100
-96.7,26.89,275.44,3,100
-96.65,26.89,269.96,3,100
-96.6,26.89,263.59,3,100
-96.55,26.89,257.18,3,100
-96.5,26.89,250.72,3,100
-96.45,26.89,243.93,3,100
-96.4,26.89,237.09,3,100
-96.35,26.89,230.64,3,100
-96.3,26.89,225.18,3,100
-96.25,26.89,220.97,3,100
-96.2,26.89,216.99,3,100
-96.15,26.89,211.45,3,100
-96.1,26.89,203.81,3,100
-96.05,26.89,194.97,2,100
-99.15,26.94,225.56,3,100
-99.1,26.94,227.25,3,100
-99.05,26.94,228.78,3,100
-99.0,26.94,227.96,3,100
-98.95,26.94,225.88,3,100
-98.9,26.94,224.36,3,100
-98.85,26.94,224.3,3,100
-98.8,26.94,225.65,3,100
-98.75,26.94,227.95,3,100
-98.7,26.94,231.33,3,100
-98.65,26.94,236.85,3,100
-98.6,26.94,245.15,3,100
-98.55,26.94,254.93,3,100
-98.5,26.94,263.63,3,100
-98.45,26.94,270.35,3,100
-98.4,26.94,276.47,3,100
-98.35,26.94,283.05,3,100
-98.3,26.94,289.95,3,100
-98.25,26.94,296.65,3,100
-98.2,26.94,301.69,4,100
-98.15,26.94,302.15,4,100
-98.1,26.94,295.74,3,100
-98.05,26.94,282.97,3,100
-98.0,26.94,266.35,3,100
-97.95,26.94,248.3,3,100
-97.9,26.94,230.92,3,100
-97.85,26.94,216.76,3,100
-97.8,26.94,208.24,3,100
-97.75,26.94,206.38,3,100
-97.7,26.94,210.29,3,100
-97.65,26.94,217.75,3,100
-97.6,26.94,227.37,3,100
-97.55,26.94,238.81,3,100
-97.5,26.94,250.5,3,100
-97.45,26.94,259.83,3,100
-97.4,26.94,266.06,3,100
-97.35,26.94,270.48,3,100
-97.3,26.94,274.64,3,100
-97.25,26.94,279.57,3,100
-97.2,26.94,284.9,3,100
-97.15,26.94,288.97,3,100
-97.1,26.94,290.35,3,100
-97.05,26.94,289.08,3,100
-97.0,26.94,286.33,3,100
-96.95,26.94,283.42,3,100
-96.9,26.94,281.6,3,100
-96.85,26.94,281.53,3,100
-96.8,26.94,281.82,3,100
-96.75,26.94,280.18,3,100
-96.7,26.94,276.08,3,100
-96.65,26.94,270.85,3,100
-96.6,26.94,265.48,3,100
-96.55,26.94,259.78,3,100
-96.5,26.94,253.35,3,100
-96.45,26.94,246.45,3,100
-96.4,26.94,239.53,3,100
-96.35,26.94,232.79,3,100
-96.3,26.94,226.62,3,100
-96.25,26.94,221.72,3,100
-96.2,26.94,217.53,3,100
-96.15,26.94,211.89,3,100
-96.1,26.94,203.41,3,100
-96.05,26.94,193.17,2,100
-96.0,26.94,182.86,2,100
-99.15,26.99,234.32,3,100
-99.1,26.99,235.59,3,100
-99.05,26.99,235.92,3,100
-99.0,26.99,234.7,3,100
-98.95,26.99,233.46,3,100
-98.9,26.99,233.21,3,100
-98.85,26.99,233.75,3,100
-98.8,26.99,234.65,3,100
-98.75,26.99,236.15,3,100
-98.7,26.99,239.61,3,100
-98.65,26.99,246.41,3,100
-98.6,26.99,256.11,3,100
-98.55,26.99,266.2,3,100
-98.5,26.99,274.54,3,100
-98.45,26.99,281.28,3,100
-98.4,26.99,287.71,3,100
-98.35,26.99,294.36,3,100
-98.3,26.99,301.43,4,100
-98.25,26.99,308.92,4,100
-98.2,26.99,314.96,4,100
-98.15,26.99,315.77,4,100
-98.1,26.99,308.9,4,100
-98.05,26.99,295.2,3,100
-98.0,26.99,277.4,3,100
-97.95,26.99,258.47,3,100
-97.9,26.99,241.25,3,100
-97.85,26.99,228.08,3,100
-97.8,26.99,220.23,3,100
-97.75,26.99,218.32,3,100
-97.7,26.99,222.33,3,100
-97.65,26.99,230.68,3,100
-97.6,26.99,241.28,3,100
-97.55,26.99,252.46,3,100
-97.5,26.99,262.15,3,100
-97.45,26.99,268.82,3,100
-97.4,26.99,273.18,3,100
-97.35,26.99,276.97,3,100
-97.3,26.99,281.13,3,100
-97.25,26.99,285.72,3,100
-97.2,26.99,289.99,3,100
-97.15,26.99,292.83,3,100
-97.1,26.99,293.9,3,100
-97.05,26.99,293.47,3,100
-97.0,26.99,291.77,3,100
-96.95,26.99,289.33,3,100
-96.9,26.99,287.26,3,100
-96.85,26.99,286.08,3,100
-96.8,26.99,284.8,3,100
-96.75,26.99,282.19,3,100
-96.7,26.99,278.3,3,100
-96.65,26.99,274.03,3,100
-96.6,26.99,269.47,3,100
-96.55,26.99,263.77,3,100
-96.5,26.99,256.84,3,100
-96.45,26.99,249.71,3,100
-96.4,26.99,242.85,3,100
-96.35,26.99,235.84,3,100
-96.3,26.99,228.86,3,100
-96.25,26.99,222.94,3,100
-96.2,26.99,218.02,3,100
-96.15,26.99,211.8,3,100
-96.1,26.99,202.29,3,100
-96.05,26.99,190.88,2,100
-96.0,26.99,180.35,2,100
-99.2,27.04,240.08,3,100
-99.15,27.04,239.88,3,100
-99.1,27.04,240.4,3,100
-99.05,27.04,240.17,3,100
-99.0,27.04,239.72,3,100
-98.95,27.04,240.3,3,100
-98.9,27.04,242.09,3,100
-98.85,27.04,244.23,3,100
-98.8,27.04,245.85,3,100
-98.75,27.04,247.43,3,100
-98.7,27.04,250.87,3,100
-98.65,27.04,257.87,3,100
-98.6,27.04,267.7,3,100
-98.55,27.04,277.61,3,100
-98.5,27.04,285.81,3,100
-98.45,27.04,292.73,3,100
-98.4,27.04,299.12,3,100
-98.35,27.04,305.34,4,100
-98.3,27.04,312.37,4,100
-98.25,27.04,320.83,4,100
-98.2,27.04,328.18,4,100
-98.15,27.04,329.53,4,100
-98.1,27.04,322.23,4,100
-98.05,27.04,307.44,4,100
-98.0,27.04,288.06,3,100
-97.95,27.04,267.6,3,100
-97.9,27.04,250.03,3,100
-97.85,27.04,237.87,3,100
-97.8,27.04,231.33,3,100
-97.75,27.04,230.13,3,100
-97.7,27.04,234.48,3,100
-97.65,27.04,243.43,3,100
-97.6,27.04,254.62,3,100
-97.55,27.04,265.37,3,100
-97.5,27.04,273.32,3,100
-97.45,27.04,278.01,3,100
-97.4,27.04,281.49,3,100
-97.35,27.04,285.74,3,100
-97.3,27.04,290.57,3,100
-97.25,27.04,294.89,3,100
-97.2,27.04,297.99,3,100
-97.15,27.04,299.79,3,100
-97.1,27.04,300.81,4,100
-97.05,27.04,301.19,4,100
-97.0,27.04,300.26,4,100
-96.95,27.04,297.95,3,100
-96.9,27.04,295.16,3,100
-96.85,27.04,292.55,3,100
-96.8,27.04,289.93,3,100
-96.75,27.04,287.1,3,100
-96.7,27.04,283.91,3,100
-96.65,27.04,280.04,3,100
-96.6,27.04,275.03,3,100
-96.55,27.04,268.52,3,100
-96.5,27.04,261.02,3,100
-96.45,27.04,253.62,3,100
-96.4,27.04,246.42,3,100
-96.35,27.04,238.68,3,100
-96.3,27.04,230.64,3,100
-96.25,27.04,223.51,3,100
-96.2,27.04,217.48,3,100
-96.15,27.04,210.5,3,100
-96.1,27.04,200.3,3,100
-96.05,27.04,188.18,2,100
-96.0,27.04,177.73,2,100
-95.95,27.04,169.84,2,100
-99.2,27.09,242.52,3,100
-99.15,27.09,241.57,3,100
-99.1,27.09,241.82,3,100
-99.05,27.09,242.73,3,100
-99.0,27.09,244.47,3,100
-98.95,27.09,247.2,3,100
-98.9,27.09,250.7,3,100
-98.85,27.09,254.3,3,100
-98.8,27.09,257.24,3,100
-98.75,27.09,259.67,3,100
-98.7,27.09,263.14,3,100
-98.65,27.09,269.48,3,100
-98.6,27.09,278.66,3,100
-98.55,27.09,288.54,3,100
-98.5,27.09,297.43,3,100
-98.45,27.09,305.1,4,100
-98.4,27.09,311.59,4,100
-98.35,27.09,317.34,4,100
-98.3,27.09,323.99,4,100
-98.25,27.09,332.37,4,100
-98.2,27.09,339.72,4,100
-98.15,27.09,341.06,4,100
-98.1,27.09,333.72,4,100
-98.05,27.09,318.5,4,100
-98.0,27.09,297.82,3,100
-97.95,27.09,275.79,3,100
-97.9,27.09,257.55,3,100
-97.85,27.09,246.05,3,100
-97.8,27.09,240.8,3,100
-97.75,27.09,240.59,3,100
-97.7,27.09,245.31,3,100
-97.65,27.09,254.59,3,100
-97.6,27.09,266.36,3,100
-97.55,27.09,277.2,3,100
-97.5,27.09,284.28,3,100
-97.45,27.09,287.9,3,100
-97.4,27.09,291.18,3,100
-97.35,27.09,296.25,3,100
-97.3,27.09,301.92,4,100
-97.25,27.09,306.17,4,100
-97.2,27.09,308.82,4,100
-97.15,27.09,310.7,4,100
-97.1,27.09,312.13,4,100
-97.05,27.09,312.58,4,100
-97.0,27.09,311.46,4,100
-96.95,27.09,308.96,4,100
-96.9,27.09,305.79,4,100
-96.85,27.09,302.38,4,100
-96.8,27.09,299.05,3,100
-96.75,27.09,296.13,3,100
-96.7,27.09,292.86,3,100
-96.65,27.09,287.84,3,100
-96.6,27.09,281.05,3,100
-96.55,27.09,273.47,3,100
-96.5,27.09,265.79,3,100
-96.45,27.09,258.1,3,100
-96.4,27.09,250.04,3,100
-96.35,27.09,241.37,3,100
-96.3,27.09,232.5,3,100
-96.25,27.09,224.07,3,100
-96.2,27.09,216.24,3,100
-96.15,27.09,207.93,3,100
-96.1,27.09,197.35,2,100
-96.05,27.09,185.2,2,100
-96.0,27.09,174.9,2,100
-95.95,27.09,167.51,2,100
-99.2,27.14,246.07,3,100
-99.15,27.14,243.17,3,100
-99.1,27.14,243.12,3,100
-99.05,27.14,245.77,3,100
-99.0,27.14,249.96,3,100
-98.95,27.14,254.5,3,100
-98.9,27.14,258.81,3,100
-98.85,27.14,263.0,3,100
-98.8,27.14,267.11,3,100
-98.75,27.14,270.9,3,100
-98.7,27.14,274.9,3,100
-98.65,27.14,280.73,3,100
-98.6,27.14,289.26,3,100
-98.55,27.14,299.43,3,100
-98.5,27.14,309.49,4,100
-98.45,27.14,318.28,4,100
-98.4,27.14,325.52,4,100
-98.35,27.14,331.86,4,100
-98.3,27.14,338.49,4,100
-98.25,27.14,345.52,4,100
-98.2,27.14,350.75,4,100
-98.15,27.14,350.9,4,100
-98.1,27.14,343.89,4,100
-98.05,27.14,329.14,4,100
-98.0,27.14,307.8,4,100
-97.95,27.14,284.41,3,100
-97.9,27.14,265.19,3,100
-97.85,27.14,253.68,3,100
-97.8,27.14,249.36,3,100
-97.75,27.14,250.3,3,100
-97.7,27.14,255.55,3,100
-97.65,27.14,264.94,3,100
-97.6,27.14,277.05,3,100
-97.55,27.14,288.24,3,100
-97.5,27.14,295.3,3,100
-97.45,27.14,298.82,3,100
-97.4,27.14,302.29,4,100
-97.35,27.14,307.73,4,100
-97.3,27.14,313.69,4,100
-97.25,27.14,318.17,4,100
-97.2,27.14,321.53,4,100
-97.15,27.14,324.64,4,100
-97.1,27.14,326.54,4,100
-97.05,27.14,326.04,4,100
-97.0,27.14,323.85,4,100
-96.95,27.14,321.37,4,100
-96.9,27.14,318.79,4,100
-96.85,27.14,315.52,4,100
-96.8,27.14,311.71,4,100
-96.75,27.14,308.05,4,100
-96.7,27.14,303.66,4,100
-96.65,27.14,296.77,3,100
-96.6,27.14,288.0,3,100
-96.55,27.14,279.58,3,100
-96.5,27.14,271.9,3,100
-96.45,27.14,263.87,3,100
-96.4,27.14,255.07,3,100
-96.35,27.14,245.97,3,100
-96.3,27.14,236.77,3,100
-96.25,27.14,226.9,3,100
-96.2,27.14,216.31,3,100
-96.15,27.14,205.57,3,100
-96.1,27.14,194.42,2,100
-96.05,27.14,182.96,2,100
-96.0,27.14,173.02,2,100
-95.95,27.14,165.24,2,100
-99.2,27.19,253.78,3,100
-99.15,27.19,249.23,3,100
-99.1,27.19,248.38,3,100
-99.05,27.19,251.56,3,100
-99.0,27.19,256.77,3,100
-98.95,27.19,261.91,3,100
-98.9,27.19,266.04,3,100
-98.85,27.19,269.94,3,100
-98.8,27.19,274.78,3,100
-98.75,27.19,280.18,3,100
-98.7,27.19,285.58,3,100
-98.65,27.19,291.95,3,100
-98.6,27.19,300.56,4,100
-98.55,27.19,311.16,4,100
-98.5,27.19,322.01,4,100
-98.45,27.19,331.51,4,100
-98.4,27.19,339.68,4,100
-98.35,27.19,347.45,4,100
-98.3,27.19,354.8,4,100
-98.25,27.19,360.39,4,100
-98.2,27.19,362.8,4,100
-98.15,27.19,361.18,4,100
-98.1,27.19,354.45,4,100
-98.05,27.19,340.55,4,100
-98.0,27.19,319.29,4,100
-97.95,27.19,295.17,3,100
-97.9,27.19,274.83,3,100
-97.85,27.19,262.49,3,100
-97.8,27.19,258.44,3,100
-97.75,27.19,260.48,3,100
-97.7,27.19,266.45,3,100
-97.65,27.19,275.68,3,100
-97.6,27.19,287.37,3,100
-97.55,27.19,298.61,3,100
-97.5,27.19,306.42,4,100
-97.45,27.19,311.07,4,100
-97.4,27.19,315.22,4,100
-97.35,27.19,320.56,4,100
-97.3,27.19,326.34,4,100
-97.25,27.19,331.41,4,100
-97.2,27.19,336.22,4,100
-97.15,27.19,340.76,4,100
-97.1,27.19,342.62,4,100
-97.05,27.19,340.39,4,100
-97.0,27.19,336.61,4,100
-96.95,27.19,334.17,4,100
-96.9,27.19,332.68,4,100
-96.85,27.19,330.02,4,100
-96.8,27.19,325.66,4,100
-96.75,27.19,320.71,4,100
-96.7,27.19,314.92,4,100
-96.65,27.19,306.7,4,100
-96.6,27.19,296.84,3,100
-96.55,27.19,287.82,3,100
-96.5,27.19,279.86,3,100
-96.45,27.19,271.41,3,100
-96.4,27.19,262.18,3,100
-96.35,27.19,252.99,3,100
-96.3,27.19,243.57,3,100
-96.25,27.19,232.33,3,100
-96.2,27.19,218.92,3,100
-96.15,27.19,205.33,3,100
-96.1,27.19,193.31,2,100
-96.05,27.19,182.88,2,100
-96.0,27.19,173.51,2,100
-95.95,27.19,164.56,2,100
-95.9,27.19,155.41,2,100
-99.2,27.24,263.93,3,100
-99.15,27.24,259.73,3,100
-99.1,27.24,258.22,3,100
-99.05,27.24,260.3,3,100
-99.0,27.24,264.39,3,100
-98.95,27.24,268.72,3,100
-98.9,27.24,272.35,3,100
-98.85,27.24,276.13,3,100
-98.8,27.24,281.68,3,100
-98.75,27.24,288.65,3,100
-98.7,27.24,295.79,3,100
-98.65,27.24,303.52,4,100
-98.6,27.24,312.9,4,100
-98.55,27.24,323.82,4,100
-98.5,27.24,334.76,4,100
-98.45,27.24,344.26,4,100
-98.4,27.24,352.8,4,100
-98.35,27.24,361.62,4,100
-98.3,27.24,369.95,4,100
-98.25,27.24,375.42,4,100
-98.2,27.24,376.64,4,100
-98.15,27.24,373.87,4,100
-98.1,27.24,366.73,4,100
-98.05,27.24,352.99,4,100
-98.0,27.24,332.1,4,100
-97.95,27.24,308.07,4,100
-97.9,27.24,287.03,3,100
-97.85,27.24,273.62,3,100
-97.8,27.24,269.21,3,100
-97.75,27.24,271.74,3,100
-97.7,27.24,278.02,3,100
-97.65,27.24,286.6,3,100
-97.6,27.24,297.29,3,100
-97.55,27.24,308.63,4,100
-97.5,27.24,318.26,4,100
-97.45,27.24,325.18,4,100
-97.4,27.24,330.34,4,100
-97.35,27.24,335.16,4,100
-97.3,27.24,340.27,4,100
-97.25,27.24,345.63,4,100
-97.2,27.24,351.47,4,100
-97.15,27.24,356.84,4,100
-97.1,27.24,358.44,4,100
-97.05,27.24,354.74,4,100
-97.0,27.24,349.28,4,100
-96.95,27.24,346.18,4,100
-96.9,27.24,345.1,4,100
-96.85,27.24,342.95,4,100
-96.8,27.24,338.36,4,100
-96.75,27.24,332.39,4,100
-96.7,27.24,325.42,4,100
-96.65,27.24,316.48,4,100
-96.6,27.24,306.27,4,100
-96.55,27.24,296.97,3,100
-96.5,27.24,288.74,3,100
-96.45,27.24,279.92,3,100
-96.4,27.24,270.1,3,100
-96.35,27.24,260.13,3,100
-96.3,27.24,249.83,3,100
-96.25,27.24,237.62,3,100
-96.2,27.24,222.88,3,100
-96.15,27.24,207.78,3,100
-96.1,27.24,195.23,2,100
-96.05,27.24,185.56,2,100
-96.0,27.24,176.39,2,100
-95.95,27.24,165.69,2,100
-95.9,27.24,153.81,2,100
-99.25,27.29,273.14,3,100
-99.2,27.29,272.57,3,100
-99.15,27.29,270.69,3,100
-99.1,27.29,269.53,3,100
-99.05,27.29,270.0,3,100
-99.0,27.29,271.9,3,100
-98.95,27.29,275.04,3,100
-98.9,27.29,278.92,3,100
-98.85,27.29,283.65,3,100
-98.8,27.29,290.09,3,100
-98.75,27.29,297.97,3,100
-98.7,27.29,306.34,4,100
-98.65,27.29,315.37,4,100
-98.6,27.29,325.55,4,100
-98.55,27.29,336.52,4,100
-98.5,27.29,347.16,4,100
-98.45,27.29,356.5,4,100
-98.4,27.29,365.04,4,100
-98.35,27.29,374.12,4,100
-98.3,27.29,383.35,4,100
-98.25,27.29,390.22,4,100
-98.2,27.29,392.36,4,100
-98.15,27.29,389.23,4,100
-98.1,27.29,380.78,4,100
-98.05,27.29,365.98,4,100
-98.0,27.29,344.99,4,100
-97.95,27.29,321.29,4,100
-97.9,27.29,300.18,4,100
-97.85,27.29,286.28,3,100
-97.8,27.29,281.41,3,100
-97.75,27.29,283.66,3,100
-97.7,27.29,289.42,3,100
-97.65,27.29,296.91,3,100
-97.6,27.29,306.69,4,100
-97.55,27.29,318.77,4,100
-97.5,27.29,331.02,4,100
-97.45,27.29,340.75,4,100
-97.4,27.29,346.99,4,100
-97.35,27.29,350.97,4,100
-97.3,27.29,354.68,4,100
-97.25,27.29,359.22,4,100
-97.2,27.29,364.85,4,100
-97.15,27.29,370.2,4,100
-97.1,27.29,371.73,4,100
-97.05,27.29,367.58,4,100
-97.0,27.29,361.05,4,100
-96.95,27.29,356.75,4,100
-96.9,27.29,355.12,4,100
-96.85,27.29,353.15,4,100
-96.8,27.29,348.76,4,100
-96.75,27.29,342.28,4,100
-96.7,27.29,334.27,4,100
-96.65,27.29,324.61,4,100
-96.6,27.29,314.29,4,100
-96.55,27.29,305.23,4,100
-96.5,27.29,297.34,3,100
-96.45,27.29,288.44,3,100
-96.4,27.29,277.46,3,100
-96.35,27.29,265.44,3,100
-96.3,27.29,253.24,3,100
-96.25,27.29,240.31,3,100
-96.2,27.29,225.98,3,100
-96.15,27.29,211.31,3,100
-96.1,27.29,198.87,2,100
-96.05,27.29,189.34,2,100
-96.0,27.29,179.77,2,100
-95.95,27.29,167.43,2,100
-95.9,27.29,153.26,2,100
-95.85,27.29,139.98,2,100
-99.3,27.34,274.58,3,100
-99.25,27.34,276.92,3,100
-99.2,27.34,278.81,3,100
-99.15,27.34,279.58,3,100
-99.1,27.34,279.48,3,100
-99.05,27.34,278.86,3,100
-99.0,27.34,279.0,3,100
-98.95,27.34,281.6,3,100
-98.9,27.34,286.65,3,100
-98.85,27.34,293.05,3,100
-98.8,27.34,300.25,4,100
-98.75,27.34,308.18,4,100
-98.7,27.34,316.97,4,100
-98.65,27.34,326.8,4,100
-98.6,27.34,337.39,4,100
-98.55,27.34,348.2,4,100
-98.5,27.34,358.69,4,100
-98.45,27.34,368.31,4,100
-98.4,27.34,377.15,4,100
-98.35,27.34,386.4,4,100
-98.3,27.34,396.42,4,100
-98.25,27.34,405.02,5,100
-98.2,27.34,408.62,5,100
-98.15,27.34,405.28,5,100
-98.1,27.34,395.22,4,100
-98.05,27.34,378.98,4,100
-98.0,27.34,357.55,4,100
-97.95,27.34,334.04,4,100
-97.9,27.34,313.31,4,100
-97.85,27.34,299.62,3,100
-97.8,27.34,294.49,3,100
-97.75,27.34,296.06,3,100
-97.7,27.34,300.9,4,100
-97.65,27.34,307.3,4,100
-97.6,27.34,316.34,4,100
-97.55,27.34,328.88,4,100
-97.5,27.34,342.93,4,100
-97.45,27.34,354.86,4,100
-97.4,27.34,362.42,4,100
-97.35,27.34,366.24,4,100
-97.3,27.34,368.7,4,100
-97.25,27.34,371.86,4,100
-97.2,27.34,376.37,4,100
-97.15,27.34,380.87,4,100
-97.1,27.34,382.17,4,100
-97.05,27.34,378.39,4,100
-97.0,27.34,371.89,4,100
-96.95,27.34,366.8,4,100
-96.9,27.34,364.29,4,100
-96.85,27.34,362.07,4,100
-96.8,27.34,357.7,4,100
-96.75,27.34,350.69,4,100
-96.7,27.34,341.72,4,100
-96.65,27.34,331.54,4,100
-96.6,27.34,321.49,4,100
-96.55,27.34,313.12,4,100
-96.5,27.34,305.99,4,100
-96.45,27.34,297.08,3,100
-96.4,27.34,284.44,3,100
-96.35,27.34,269.5,3,100
-96.3,27.34,254.65,3,100
-96.25,27.34,240.8,3,100
-96.2,27.34,227.28,3,100
-96.15,27.34,213.64,3,100
-96.1,27.34,201.31,3,100
-96.05,27.34,191.24,2,100
-96.0,27.34,181.19,2,100
-95.95,27.34,168.48,2,100
-95.9,27.34,153.91,2,100
-95.85,27.34,140.48,2,100
-99.35,27.39,278.4,3,100
-99.3,27.39,279.9,3,100
-99.25,27.39,282.44,3,100
-99.2,27.39,285.18,3,100
-99.15,27.39,287.29,3,100
-99.1,27.39,287.87,3,100
-99.05,27.39,286.75,3,100
-99.0,27.39,286.14,3,100
-98.95,27.39,288.85,3,100
-98.9,27.39,295.13,3,100
-98.85,27.39,303.01,4,100
-98.8,27.39,310.79,4,100
-98.75,27.39,318.62,4,100
-98.7,27.39,327.6,4,100
-98.65,27.39,337.86,4,100
-98.6,27.39,348.48,4,100
-98.55,27.39,359.03,4,100
-98.5,27.39,369.7,4,100
-98.45,27.39,380.15,4,100
-98.4,27.39,389.91,4,100
-98.35,27.39,399.72,4,100
-98.3,27.39,410.26,5,100
-98.25,27.39,419.65,5,100
-98.2,27.39,423.85,5,100
-98.15,27.39,420.31,5,100
-98.1,27.39,409.51,5,100
-98.05,27.39,392.73,4,100
-98.0,27.39,371.17,4,100
-97.95,27.39,347.86,4,100
-97.9,27.39,327.57,4,100
-97.85,27.39,314.03,4,100
-97.8,27.39,308.28,4,100
-97.75,27.39,308.9,4,100
-97.7,27.39,313.05,4,100
-97.65,27.39,318.91,4,100
-97.6,27.39,327.17,4,100
-97.55,27.39,338.77,4,100
-97.5,27.39,352.35,4,100
-97.45,27.39,364.95,4,100
-97.4,27.39,374.07,4,100
-97.35,27.39,379.09,4,100
-97.3,27.39,381.63,4,100
-97.25,27.39,384.07,4,100
-97.2,27.39,387.39,4,100
-97.15,27.39,390.52,4,100
-97.1,27.39,391.24,4,100
-97.05,27.39,388.28,4,100
-97.0,27.39,382.92,4,100
-96.95,27.39,377.95,4,100
-96.9,27.39,374.73,4,100
-96.85,27.39,371.8,4,100
-96.8,27.39,366.78,4,100
-96.75,27.39,358.83,4,100
-96.7,27.39,349.0,4,100
-96.65,27.39,338.85,4,100
-96.6,27.39,329.57,4,100
-96.55,27.39,321.99,4,100
-96.5,27.39,315.35,4,100
-96.45,27.39,306.24,4,100
-96.4,27.39,291.97,3,100
-96.35,27.39,274.14,3,100
-96.3,27.39,256.53,3,100
-96.25,27.39,241.31,3,100
-96.2,27.39,227.81,3,100
-96.15,27.39,214.42,3,100
-96.1,27.39,201.55,3,100
-96.05,27.39,190.51,2,100
-96.0,27.39,180.29,2,100
-95.95,27.39,168.56,2,100
-95.9,27.39,155.3,2,100
-95.85,27.39,142.91,2,100
-99.35,27.44,286.82,3,100
-99.3,27.44,288.52,3,100
-99.25,27.44,290.97,3,100
-99.2,27.44,293.55,3,100
-99.15,27.44,295.65,3,100
-99.1,27.44,296.21,3,100
-99.05,27.44,295.12,3,100
-99.0,27.44,294.72,3,100
-98.95,27.44,297.7,3,100
-98.9,27.44,304.33,4,100
-98.85,27.44,312.72,4,100
-98.8,27.44,320.88,4,100
-98.75,27.44,328.96,4,100
-98.7,27.44,338.38,4,100
-98.65,27.44,349.08,4,100
-98.6,27.44,359.62,4,100
-98.55,27.44,369.77,4,100
-98.5,27.44,380.55,4,100
-98.45,27.44,391.96,4,100
-98.4,27.44,403.01,5,100
-98.35,27.44,413.7,5,100
-98.3,27.44,424.47,5,100
-98.25,27.44,433.73,5,100
-98.2,27.44,437.82,5,100
-98.15,27.44,434.45,5,100
-98.1,27.44,424.14,5,100
-98.05,27.44,407.84,5,100
-98.0,27.44,386.55,4,100
-97.95,27.44,363.43,4,100
-97.9,27.44,343.25,4,100
-97.85,27.44,329.15,4,100
-97.8,27.44,322.0,4,100
-97.75,27.44,321.4,4,100
-97.7,27.44,325.34,4,100
-97.65,27.44,331.44,4,100
-97.6,27.44,339.27,4,100
-97.55,27.44,349.34,4,100
-97.5,27.44,361.1,4,100
-97.45,27.44,373.05,4,100
-97.4,27.44,383.15,4,100
-97.35,27.44,389.73,4,100
-97.3,27.44,393.29,4,100
-97.25,27.44,395.89,4,100
-97.2,27.44,398.52,4,100
-97.15,27.44,400.41,5,100
-97.1,27.44,400.53,5,100
-97.05,27.44,398.52,4,100
-97.0,27.44,394.78,4,100
-96.95,27.44,390.48,4,100
-96.9,27.44,386.64,4,100
-96.85,27.44,382.6,4,100
-96.8,27.44,376.46,4,100
-96.75,27.44,367.33,4,100
-96.7,27.44,356.56,4,100
-96.65,27.44,346.36,4,100
-96.6,27.44,337.76,4,100
-96.55,27.44,330.65,4,100
-96.5,27.44,323.9,4,100
-96.45,27.44,314.35,4,100
-96.4,27.44,299.15,3,100
-96.35,27.44,279.74,3,100
-96.3,27.44,260.29,3,100
-96.25,27.44,243.54,3,100
-96.2,27.44,229.07,3,100
-96.15,27.44,215.04,3,100
-96.1,27.44,201.35,3,100
-96.05,27.44,189.49,2,100
-96.0,27.44,179.31,2,100
-95.95,27.44,168.51,2,100
-95.9,27.44,156.25,2,100
-95.85,27.44,144.42,2,100
-95.8,27.44,134.08,2,100
-99.4,27.49,295.87,3,100
-99.35,27.49,296.21,3,100
-99.3,27.49,297.91,3,100
-99.25,27.49,300.45,4,100
-99.2,27.49,302.9,4,100
-99.15,27.49,304.67,4,100
